X,Y,OBJECTID,Codigo_DANE_anterior,DANE_Letra,DANE_Actual,DIRECCION,ESTABLECIMIENTO_EDUCATIVO,SEDE,Zona,Identificador,POINT_X,POINT_Y,POINT_Z,BARRIO,COMUNA,VEREDA_COMUNIDAD,COD_DANE_DEPMUN,MUNICIPIO,PROVINCIA,NOMBRE_GEOGRAFICO,CATEGORIA,CORREGIMIENTO,VEREDA_IGAC,Estado_InfraestructuraE,PROV_ORIG,MUNI_ORIG,INST_ORIG,SEDE_ORIG
1078816.2051,1148697.8163,1077,268298000175,168298000235D,16829800023504,VEREDA JUAN NEGRO,COLEGIO_LUIS_A_CALVO,ESCUELA_RURAL_CHINATA,RURAL,582,-73.3637220003252,5.94019500018062,0,,,JUANEGRO,68298,GAMBITA,COMUNERA,JUANEGRO,Vereda,,JUANEGRO,Alerta,COMUNERA,GÁMBITA,COLEGIO LUIS A. CALVO,ESCUELA RURAL JUANEGRO
1107338.5938,1178400.5938,1078,268217000206,268217000168J,26821700016810,VEREDA ARBOL SOLO,COLEGIO_FLORENTINO_GONZALEZ_COROMORO,ESCUELA_RURAL_ARBOL_SOLO,RURAL,669,-73.1061194436218,6.20875833285274,0,,,ÁRBOL_SOLO,68217,COROMORO,GUANENTA,ÁRBOL SOLO,Vereda,,ÁRBOL_SOLO,Alerta,GUANENTÁ,COROMORO,COLEGIO FLORENTINO GONZALEZ,ESCUELA RURAL ARBOL SOLO
1107799.6857,1177269.1115,1079,268217000435,268217000168M,26821700016813,VEREDA PERCACHAL,COLEGIO_FLORENTINO_GONZALEZ_COROMORO,ESCUELA_RURAL_PERCACHAL,RURAL,675,-73.101955556081,6.19852777776986,0,,,PERCACHAL,68217,COROMORO,GUANENTA,PERCACHAL,Vereda,,PERCACHAL,Alerta,GUANENTÁ,COROMORO,COLEGIO FLORENTINO GONZALEZ,ESCUELA RURAL PERCACHAL
1065090.9528,1227679.6872,1080,268235001074,168235000022S,16823500002219,SIN DIRECCION,COLEGIO_SAN_LUIS_GONZAGA_EL_CARMEN,ESCUELA_RURAL_BETANIA,RURAL,721,-73.4880579997488,6.65420800015205,0,,,DELICIAS_ALTO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,DELICIAS ALTO,Vereda,,LAS_DELICIAS,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,COLEGIO SAN LUIS GONZAGA,ESCUELA RURAL BETANIA
1061615.2682,1233275.9856,1081,268235000078,168235000022K,16823500002211,VEREDA BARRANCO AMARILLO,COLEGIO_SAN_LUIS_GONZAGA_EL_CARMEN,ESCUELA_RURAL_BIRMANIA,RURAL,722,-73.5195194437065,6.70478333311811,0,,,BARRANCO_AMARILLO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,BARRANCO AMARILLO,Vereda,,BARRANCO_AMARILLO,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,COLEGIO SAN LUIS GONZAGA,ESCUELA RURAL BIRMANIA
1062036.5128,1232989.6522,1082,268235000558,168235000022G,16823500002207,VEREDA CAÑAVERALES,COLEGIO_SAN_LUIS_GONZAGA_EL_CARMEN,ESCUELA_RURAL_EL_DIVISO_KM_40,RURAL,724,-73.5157083330953,6.70219722207776,0,,,BARRANCO_AMARILLO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,BARRANCO AMARILLO,Vereda,,CENTRO,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,COLEGIO SAN LUIS GONZAGA,ESCUELA RURAL EL DIVISO KM. 40
1064022.5123,1232761.2772,1083,268235000540,168235000022D,16823500002204,VEREDA  QUINAL ALTO,COLEGIO_SAN_LUIS_GONZAGA_EL_CARMEN,ESCUELA_RURAL_LAS_NIEVES,RURAL,726,-73.4977472222297,6.70014444443959,0,,,QUINAL_ALTO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,QUINAL ALTO,Vereda,,EL_QUINAL,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,COLEGIO SAN LUIS GONZAGA,ESCUELA RURAL LAS NIEVES
1065199.9103,1221785.511,1084,268235000761,268235000418D,26823500041804,,INSTITUCION_EDUCATIVA_EL_CENTEN,ESCUELA_RURAL_EL_CASTILLO,RURAL,730,-73.4870416665881,6.60091944392902,0,,,PALO_BLANCO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,PALO BLANCO,Vereda,,HONDURAS,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA CIRALES,ESCUELA RURAL EL CASTILLO
1059205.4777,1227881.6089,1085,268235000141,268235000418C,26823500041803,VEREDA EL DIVISO DE CIRALES,INSTITUCION_EDUCATIVA_EL_CENTEN,ESCUELA_RURAL_EL_LIMON,RURAL,731,-73.5412777777857,6.6559972220192,0,,,ALTO_CASCAJALES,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,ALTO CASCAJALES,Vereda,,ALTO_CASCAJALES,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA CIRALES,ESCUELA RURAL EL LIMON
1062627.6193,1231245.6479,1086,268235000094,268235000451D,26823500045104,VEREDA VISTA HERMOSA,INSTITUCION_EDUCATIVA_EL_CENTEN,ESCUELA_RURAL_VISTA_HERMOSA,RURAL,738,-73.5103527783652,6.6864333331288,0,,,QUINAL_ALTO,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,QUINAL ALTO,Vereda,,EL_QUINAL,Cumple,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA EL CENTENARIO,ESCUELA RURAL VISTA HERMOSA
1048103.674,1232918.7488,1087,268235000191,268235000647E,26823500064705,VEREDA CAÑO DORADAS,INSTITUCION_EDUCATIVA_FORJADORE,ESCUELA_RURAL_CANO_DORADAS,RURAL,739,-73.6417055558001,6.70145277768795,0,,,CAÑO_DORADAS,68235,EL_CARMEN_DE_CHUCURI,YARIGUIES,CAÑO DORADAS,Vereda,,EL_TREINTA,Alerta,YARIGUÍES,EL_CARMEN_DE CHUCURÍ,INSTITUCION EDUCATIVA FORJADORES DE UN MUNDO NUEVO,ESCUELA RURAL CAÑO DORADAS
1075432.2331,1144756.8483,1088,268298000141,268298000051E,26829800005105,VEREDA CUEVAS,INSTITUCION_EDUCATIVA_LA_PALMA_GAMBITA,ESCUELA_RURAL_CUEVAS,RURAL,801,-73.3942666667983,5.90455277812578,0,,,LA_CARRERA,68298,GAMBITA,COMUNERA,LA CARRERA,Vereda,,LA_CARRERA,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA LA PALMA,ESCUELA RURAL CUEVAS
1079328.6476,1143506.1666,1089,268298000159,268298000051D,26829800005104,VEREDA EL CALVARIO,INSTITUCION_EDUCATIVA_LA_PALMA_GAMBITA,ESCUELA_RURAL_EL_CALVARIO,RURAL,802,-73.3590810004432,5.89325900038221,0,,,EL_CALVARIO,68298,GAMBITA,COMUNERA,EL CALVARIO,Vereda,,EL_CALVARIO,Alerta,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA LA PALMA,ESCUELA RURAL EL CALVARIO
1077182.6341,1150260.6961,1090,268298000183,268298000051G,26829800005107,VEREDA PORQUERES,INSTITUCION_EDUCATIVA_LA_PALMA_GAMBITA,ESCUELA_RURAL_FLORES,RURAL,803,-73.3784777784184,5.95431944441497,0,,,PORQUERAS,68298,GAMBITA,COMUNERA,PORQUERAS,Vereda,,PORQUERAS,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA LA PALMA,ESCUELA RURAL FLORES
1076390.0204,1140682.4731,1091,268298000051,268298000051A,26829800005101,CORREGIMIENTO LA PALMA,INSTITUCION_EDUCATIVA_LA_PALMA_GAMBITA,INSTITUCION_EDUCATIVA_LA_PALMA,RURAL,804,-73.3856060004183,5.86771999968689,0,,,LA_PALMA,68298,GAMBITA,COMUNERA,CENTRO POBLADO LA PALMA,Corregimiento,LA_PALMA,LA_PALMA,Deficit,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA LA PALMA,INSTITUCION EDUCATIVA LA PALMA
1082402.9077,1162208.5154,1092,268298000256,268298000299I,26829800029909,VEREDA CASTAME,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_CASTAME,RURAL,805,-73.3313638886395,6.06235555618694,0,,,CASTAME,68298,GAMBITA,COMUNERA,CASTAME,Vereda,,CASTAME,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL CASTAME
1087797.5652,1156058.0839,1093,268298000027,268298000299F,26829800029906,VEREDA CORONTUNJO,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_CORONTUNJO,RURAL,806,-73.2826305559727,6.00676111083829,0,,,CORONTUNJO,68298,GAMBITA,COMUNERA,CORONTUNJO,Vereda,,CORONTUNJO,Alerta,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL CORONTUNJO
1094685.5061,1153711.6162,1094,268298000281,268298000299C,26829800029903,VEREDA EL TALADRO,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_EL_TALADRO,RURAL,807,-73.2204239995686,5.98555399955517,0,,,EL_PALMAR,68298,GAMBITA,COMUNERA,EL PALMAR,Vereda,,EL_PALMAR,Deficit,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL EL TALADRO
1080225.05,1155397.7048,1095,268298000213,268298000299G,26829800029907,VEREDA HUERTAS,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_HUERTAS,RURAL,808,-73.3510170001943,6.00077300004663,0,,,SAN_MIGUEL_DE_HUERTAS,68298,GAMBITA,COMUNERA,SAN MIGUEL DE HUERTAS,Vereda,,SAN_MIGUEL_DE_HUERTAS,Deficit,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL HUERTAS
1083993.6134,1152800.0862,1096,268298000221,268298000299E,26829800029905,VEDEDA MOSCACHOQUE,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_MOSCACHOQUE,RURAL,809,-73.3169780003722,5.97729799975122,0,,,MOSCACHOQUE,68298,GAMBITA,COMUNERA,MOSCACHOQUE,Vereda,,MOSCACHOQUE,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL MOSCACHOQUE
1076758.9393,1159832.4459,1097,268298000086,268298000299H,26829800029908,VEREDA SUPATA,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_SAN_RAFAEL,RURAL,810,-73.3823330004106,6.04085600017598,0,,,SUPATÁ,68298,GAMBITA,COMUNERA,SUPATÁ,Vereda,,SUPATÁ,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL SAN RAFAEL
1078781.7603,1158902.5771,1098,268298000167,268298000299B,26829800029902,VEREDA SAN VICENTE,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_SAN_VICENTE,RURAL,811,-73.3640609997115,6.03245600000035,0,,,SUPATÁ,68298,GAMBITA,COMUNERA,SUPATÁ,Vereda,,SUPATÁ,Deficit,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL SAN VICENTE
1077728.1083,1152334.1042,1099,268298000329,268298000299J,26829800029910,VEREDA VIJAGUAL,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,ESCUELA_RURAL_VIJAGUAL,RURAL,812,-73.3735580002423,5.97306699992346,0,,,VIJAGUAL,68298,GAMBITA,COMUNERA,VIJAGUAL,Vereda,,VIJAGUAL,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,ESCUELA RURAL VIJAGUAL
1080197.2856,1155499.9152,1100,268298000299,268298000299A,26829800029901,VEREDA  HUERTAS,INSTITUCION_EDUCATIVA_SAN_MIGUEL_GAMBITA,INSTITUCION_EDUCATIVA_SAN_MIGUEL,RURAL,813,-73.3512679996847,6.00169699974794,0,,,SAN_MIGUEL_DE_HUERTAS,68298,GAMBITA,COMUNERA,SAN MIGUEL DE HUERTAS,Vereda,,SAN_MIGUEL_DE_HUERTAS,Deficit,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA SAN MIGUEL,INSTITUCION EDUCATIVA SAN MIGUEL
1079628.8874,1180867.3589,1101,268320000036,168320000015C,16832000001503,VEREDA QUITASOL,ESCUELA_NORMAL_SUPERIOR_MARIA_A_GUADALUPE,ESCUELA_RURAL_QUITASOL,RURAL,849,-73.3564690003244,6.23104199990343,0,,,QUITASOL,68320,GUADALUPE,COMUNERA,QUITASOL,Vereda,,QUITASOL,Alerta,,,ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,ESCUELA RURAL QUITASOL
1077993.1356,1182540.5384,1102,268320000141,168320000244D,16832000024404,VEREDA LA SIRENA,INSTITUTO_TECNICO_AGROPECUARIO_GUADALUPE,ESCUELA_RURAL_LA_SIRENA,RURAL,853,-73.3712527778463,6.24616388859415,0,,,SAN_RAMÓN,68320,GUADALUPE,COMUNERA,SAN RAMÓN,Vereda,,SAN_RAMÓN,Deficit,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL LA SIRENA
1086634.3752,1192125.2671,1103,268322000050,268322000050A,26832200005001,VEREDA MORARIO,CENTRO_EDUCATIVO_MORARIO_GUAPOTA,CENTRO_EDUCATIVO_MORARIO,RURAL,857,-73.2931940000254,6.33284199995831,0,,,MORARIO,68322,GUAPOTA,COMUNERA,MORARIO,Vereda,,MORARIO,Deficit,COMUNERA,GUAPOTÁ,CENTRO EDUCATIVO MORARIO,CENTRO EDUCATIVO MORARIO
1086493.3608,1189513.6962,1104,268322000092,268322000050B,26832200005002,VEREDA AGUA FRIA,CENTRO_EDUCATIVO_MORARIO_GUAPOTA,ESCUELA_RURAL_AGUA_FRIA,RURAL,858,-73.2944638891055,6.30923055588505,0,,,AGUA_FRÍA,68322,GUAPOTA,COMUNERA,AGUA FRÍA,Vereda,,AGUA_FRÍA,Deficit,COMUNERA,GUAPOTÁ,CENTRO EDUCATIVO MORARIO,ESCUELA RURAL AGUA FRIA
1083395.9875,1192879.9568,1105,268322000068,268322000050C,26832200005003,VEREDA LAS FLORES,CENTRO_EDUCATIVO_MORARIO_GUAPOTA,ESCUELA_RURAL_CALLEJONA,RURAL,859,-73.1456722215597,6.3243499996436,0,,,LAS_FLORES,68322,GUAPOTA,COMUNERA,LAS FLORES,Vereda,,LAS_FLORES,Alerta,COMUNERA,GUAPOTÁ,CENTRO EDUCATIVO MORARIO,ESCUELA RURAL CALLEJONA
1081644.0242,1191760.3188,1106,268322000041,268322000050D,26832200005004,VEREDA CENTRO,CENTRO_EDUCATIVO_MORARIO_GUAPOTA,ESCUELA_RURAL_CARARE,RURAL,860,-73.3382890003479,6.32953099986104,0,,,CENTRO,68322,GUAPOTA,COMUNERA,CENTRO,Vereda,,CENTRO,Deficit,COMUNERA,GUAPOTÁ,CENTRO EDUCATIVO MORARIO,ESCUELA RURAL CARARE
1083942.6036,1193897.7255,1107,268322000025,268322000050E,26832200005005,VEREDA LAS FLORES,CENTRO_EDUCATIVO_MORARIO_GUAPOTA,ESCUELA_RURAL_PERICA,RURAL,861,-73.317522222018,6.34886111120725,0,,,LAS_FLORES,68322,GUAPOTA,COMUNERA,LAS FLORES,Vereda,,LAS_FLORES,Cumple,COMUNERA,GUAPOTÁ,CENTRO EDUCATIVO MORARIO,ESCUELA RURAL PERICA
1083624.276,1189262.1303,1108,168322000080,168322000080A,16832200008001,CALLE 5 NO. 3 - 08,COLEGIO_MANUELA_BELTRAN_GUAPOTA,COLEGIO_MANUELA_BELTRAN,URBANA,863,-73.3203890003131,6.30695000036936,0,,,CABECERA_MUNICIPAL,68322,GUAPOTA,COMUNERA,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Cumple,COMUNERA,GUAPOTÁ,COLEGIO MANUELA BELTRAN,COLEGIO MANUELA BELTRAN
1080032.5606,1218571.7329,1109,268344000045,168344000130G,16834400013007,VEREDA HOYA NEGRA,INSTITUTO_TECNICO_AGROPECUARIO_HATO,ESCUELA_RURAL_HOYA_NEGRA,RURAL,887,-73.3529249999956,6.57192799978032,0,,,HOYA_NEGRA,68344,HATO,COMUNERA,HOYA NEGRA,Vereda,,HOYA_NEGRA,Cumple,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL HOYA NEGRA
1084971.5716,1218624.366,1110,268344000011,168344000130E,16834400013005,VEREDA PARAMITO,INSTITUTO_TECNICO_AGROPECUARIO_HATO,ESCUELA_RURAL_PARAMITO,RURAL,888,-73.3082722217,6.57241666682074,0,,,PARAMITO,68344,HATO,COMUNERA,PARAMITO,Vereda,,PARAMITO,Alerta,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL PARAMITO
1085463.5625,1217595.6021,1111,268344000096,168344000130C,16834400013003,VEREDA RONCANCIO,INSTITUTO_TECNICO_AGROPECUARIO_HATO,ESCUELA_RURAL_RONCANCIO,RURAL,889,-73.3038222217905,6.56311666665598,0,,,RONCANCIO,68344,HATO,COMUNERA,ROCANCIO,Vereda,,RONCANCIO,Cumple,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL RONCANCIO
1085760.461,1183073.7886,1112,268500000255,268500000255A,26850000025501,VEREDA LOMA DE HOYOS KM. 1 VIA BOGOTA,ESCUELA_INDUSTRIAL,ESCUELA_INDUSTRIAL,RURAL,1167,-73.3010750000368,6.25100600010601,0,,,LOMA_DE_HOYO,68500,OIBA,COMUNERA,LOMA DE HOYO,Vereda,,LOMA_DE_HOYO,Alerta,,,ESCUELA INDUSTRIAL,ESCUELA INDUSTRIAL
1086018.0585,1184477.4501,1113,168500000218,168500000218A,16850000021801,CALLE 9 Nº 8 - 82,ESCUELA_NORMAL_SUPERIOR_OIBA,ESCUELA_NORMAL_SUPERIOR,URBANA,1168,-73.2987500003829,6.26369700040995,0,,,CABECERA_MUNICIPAL,68500,OIBA,COMUNERA,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Deficit,,,ESCUELA NORMAL SUPERIOR,ESCUELA NORMAL SUPERIOR
1085114.4644,1181098.0466,1114,268500000247,268500000140H,26850000014008,VEREDA POAZAQUE,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_CANOAS,RURAL,1169,-73.3069079999051,6.23314199998317,0,,,POAZAQUE,68500,OIBA,COMUNERA,POAZAQUE,Vereda,,POAZAQUE,Alerta,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL CANOAS
1084415.691,1175918.9884,1115,268500000166,268500000140D,26850000014004,VEREDA LA RETIRADA,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_LA_RETIRADA,RURAL,1170,-73.3132111112801,6.18631666678522,0,,,CANOAS,68500,OIBA,COMUNERA,CANOAS,Vereda,,CANOAS,Deficit,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL LA RETIRADA
1086117.1459,1181751.9027,1116,268500000352,268500000140F,26850000014006,VEREDA LOMA DE HOYOS,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_LOMA_DE_HOYOS,RURAL,1171,-73.2978500000362,6.23905555611299,0,,,LOMA_DE_HOYO,68500,OIBA,COMUNERA,LOMA DE HOYO,Vereda,,LOMA_DE_HOYO,Cumple,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL LOMA DE HOYOS
1091840.4593,1180584.3813,1117,268500000174,268500000140B,26850000014002,VEREDA MACANAL,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_MACANAL,RURAL,1172,-73.2461388886014,6.22850833262723,0,,,MACANAL,68500,OIBA,COMUNERA,MACANAL,Vereda,,MACANAL,Cumple,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL MACANAL
1080958.5154,1174083.369,1118,268500000280,268500000140K,26850000014011,VEREDA MONJAS,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_MONJAS,RURAL,1173,-73.3444389999566,6.1697119999229,0,,,MONJAS,68500,OIBA,COMUNERA,MONJAS,Vereda,EL_OLIVAL,MONJAS,Cumple,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL MONJAS
1083358.42,1177978.8097,1119,268500000107,268500000140J,26850000014010,VEREDA SANTA MARIA,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_SANTA_MARIA,RURAL,1174,-73.3227669995704,6.20493699991877,0,,,SANTA_MARÍA,68500,OIBA,COMUNERA,SANTA MARIA,Vereda,,SANTA_MARÍA,Deficit,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL SANTA MARIA
1087274.9592,1186958.2006,1120,268500000069,268500000034G,26850000003407,VEREDA PALOBLANCO,INSTITUCION_EDUCATIVA_SAN_PEDRO_OIBA,ESCUELA_RURAL_PALOBLANCO,RURAL,1178,-73.2873972219199,6.2861277775645,0,,,PALO_BLANCO,68500,OIBA,COMUNERA,PALO BLANCO,Vereda,,PALO_BLANCO,Cumple,,,INSTITUCION EDUCATIVA SAN PEDRO,ESCUELA RURAL PALOBLANCO
1088044.0251,1189678.2493,1121,268500000034,268500000034A,26850000003401,VEREDA SAN PEDRO,INSTITUCION_EDUCATIVA_SAN_PEDRO_OIBA,INSTITUCION_EDUCATIVA_SAN_PEDRO,RURAL,1181,-73.2804520003455,6.3107209999525,0,,,PALO_BLANCO,68500,OIBA,COMUNERA,PALO BLANCO,Vereda,,PALO_BLANCO,Alerta,,,INSTITUCION EDUCATIVA SAN PEDRO,INSTITUCION EDUCATIVA SAN PEDRO
1071973.8787,1135874.9143,1122,268298000060,268298000051B,26829800005102,VEREDA GUAUSA,INSTITUCION_EDUCATIVA_LA_PALMA_GAMBITA,ESCUELA_RURAL_GUAUSA,RURAL,1196,-73.4254609999551,5.82423700019031,0,,,FAVITA,68298,GAMBITA,COMUNERA,FAVITA,Vereda,,FAVITA,Cumple,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA LA PALMA,ESCUELA RURAL GUAUSA
1077927.9243,1146168.3303,1123,268298000035,268298000051F,26829800005106,VEREDA LA CARRERA,INSTITUCION_EDUCATIVA_LA_PALMA_GAMBITA,ESCUELA_RURAL_LA_CARRERA,RURAL,1197,-73.3717360003122,5.91732299981547,0,,,LA_CARRERA,68298,GAMBITA,COMUNERA,LA CARRERA,Vereda,,LA_CARRERA,Deficit,COMUNERA,GÁMBITA,INSTITUCION EDUCATIVA LA PALMA,ESCUELA RURAL LA CARRERA
1077980.8324,1182560.9071,1124,268320000044,168320000015D,16832000001504,VEREDA SAN RAMON,ESCUELA_NORMAL_SUPERIOR_MARIA_A_GUADALUPE,ESCUELA_RURAL_SAN_RAMON,RURAL,1205,-73.3713639995566,6.246348000059,0,,,SAN_RAMÓN,68320,GUADALUPE,COMUNERA,SAN RAMÓN,Vereda,,SAN_RAMÓN,Deficit,,,ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,ESCUELA RURAL SAN RAMON
1079014.7118,1179409.9767,1125,268320000087,168320000244H,16832000024408,VEREDA EMPALIZADA,INSTITUTO_TECNICO_AGROPECUARIO_GUADALUPE,ESCUELA_RURAL_EMPALIZADA,RURAL,1208,-73.3620138890957,6.21786388915452,0,,,QUITASOL,68320,GUADALUPE,COMUNERA,QUITASOL,Vereda,,QUITASOL,Cumple,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL EMPALIZADA
1078698.8611,1180094.3193,1126,268320000265,168320000244G,16832000024407,VEREDA LA HONDA,INSTITUTO_TECNICO_AGROPECUARIO_GUADALUPE,ESCUELA_RURAL_LA_HONDA,RURAL,1210,-73.3648694443175,6.22404999988601,0,,,LA_HONDA,68320,GUADALUPE,COMUNERA,LA HONDA,Vereda,,LA_HONDA,Alerta,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL LA HONDA
1072009.0197,1217708.9054,1127,268344000151,168344000130K,16834400013011,VEREDA LA LAGUNA,INSTITUTO_TECNICO_AGROPECUARIO_HATO,ESCUELA_RURAL_LA_LAGUNA,RURAL,1215,-73.425461110782,6.56409722205887,0,,,HOYA_NEGRA,68344,HATO,COMUNERA,HOYA NEGRA,Vereda,,HOYA_NEGRA,Cumple,,,INSTITUTO TECNICO AGROPECUARIO,ESCUELA RURAL LA LAGUNA
1086146.2844,1184617.5495,1128,168500000269,268500000255B,26850000025502,CALL 11 NO. 5-40,ESCUELA_INDUSTRIAL,ESCUELA_URBANA_MARIA_AUXILIADORA,URBANA,1296,-73.2975916668646,6.26496388911951,0,,,CABECERA_MUNICIPAL,68500,OIBA,COMUNERA,CABECERA MUNICIPAL,Cabecera Municipal,,CABECERA_MUNICIPAL,Deficit,,,ESCUELA INDUSTRIAL,ESCUELA URBANA MARIA AUXILIADORA
1087912.2353,1175390.0842,1129,268500000336,268500000140L,26850000014012,VEREDA LA GLORIA,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_LA_GLORIA,RURAL,1297,-73.2816222217973,6.18154166734505,0,,,LA_RETIRADA,68500,OIBA,COMUNERA,LA RETIRADA,Vereda,,LA_RETIRADA,Cumple,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL LA GLORIA
1085176.2954,1181439.0346,1130,268500000077,268500000140I,26850000014009,VEREDA LA CHARCA,INSTITUCION_EDUCATIVA_EDUARDO_R,ESCUELA_RURAL_SOLDADO_JUSTO_PASTOR_GOMEZ,RURAL,1299,-73.3063499996246,6.23622499975193,0,,,POAZAQUE,68500,OIBA,COMUNERA,POAZAQUE,Vereda,,POAZAQUE,Alerta,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,ESCUELA RURAL SOLDADO JUSTO PASTOR GOMEZ
1082359.4439,1175330.8658,1131,268500000140,268500000140A,26850000014001,VEREDA GUAYABITO,INSTITUCION_EDUCATIVA_EDUARDO_R,INSTITUCION_EDUCATIVA_EDUARDO_RUEDA_BARRERA,RURAL,1300,-73.3317861106211,6.1809944444098,0,,,GUAYABITO,68500,OIBA,COMUNERA,GUAYABITO,Vereda,,GUAYABITO,Deficit,,,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA,INSTITUCION EDUCATIVA EDUARDO RUEDA BARRERA
1082251.4443,1183449.1724,1132,268500000051,268500000034J,26850000003410,VEREDA PEÑUELA,INSTITUCION_EDUCATIVA_SAN_PEDRO_OIBA,ESCUELA_RURAL_LA_PENUELA,RURAL,1301,-73.3327805559361,6.25439166655043,0,,,LA_PEÑUELA,68500,OIBA,COMUNERA,LA PEÑUELA,Vereda,,LA_PEÑUELA,Alerta,,,INSTITUCION EDUCATIVA SAN PEDRO,ESCUELA RURAL LA PEÑUELA
1083936.755,1180484.4303,1133,268500000115,268500000034H,26850000003408,VEREDA SANTA RITA,INSTITUCION_EDUCATIVA_SAN_PEDRO_OIBA,ESCUELA_RURAL_PUENTE_VARGAS,RURAL,1302,-73.3175472223373,6.22759166729646,0,,,SANTA_RITA,68500,OIBA,COMUNERA,SANTA RITA,Vereda,,SANTA_RITA,Deficit,,,INSTITUCION EDUCATIVA SAN PEDRO,ESCUELA RURAL PUENTE VARGAS
